field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,wx_temp_avg_asof,wx_temp_max_asof,wx_precip_sum_asof,wx_gdd_t5_asof,wx_gdd_t6_asof,wx_hot_d30_asof,wx_hot_d35_asof,wx_dry_days_asof,wx_precip_sum_early_asof,wx_hot_d30_early_asof,wx_dry_days_early_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,wx_drought_run_asof,wx_heat_run_asof,wx_jul_precip_asof,wx_jul_hot_days_asof,wx_aug_precip_asof,wx_aug_hot_days_asof,years_since_sunflower,years_since_wheat,rotation_pair
216,2010,40.0,40.0,2.8838,estimate_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,25.0,0.42612,0.643,0.193,0.1364622497249697,0.305,0.528,0.6255,0.0094022633744855,0.643,,,,,,,,,,,,10.653,175.0,0.45,10.0,,,,,,,1,99,40__40
217,2010,40.0,40.0,2.0382,estimate_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,31.0,0.2777096774193548,0.518,0.171,0.0842876004152859,0.1895,0.3285,0.4466666666666667,0.0044203225305621,0.518,,,,,,,,,,,,8.609,181.0,0.347,1.0,,,,,,,1,99,40__40
218,2010,40.0,40.0,2.4997,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,26.0,0.3733846153846153,0.631,0.147,0.1647994298260947,0.203,0.5325,0.6245,0.010501647901545,0.631,,,,,,,,,,,,9.708,171.0,0.484,8.0,,,,,,,1,99,40__40
219,2010,40.0,40.0,2.4063,estimate_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,34.0,0.2809411764705882,0.509,0.158,0.0997163451043451,0.18,0.353,0.4693333333333333,0.005428345592521,0.509,,,,,,,,,,,,9.552,176.0,0.351,1.0,,,,,,,1,99,40__40
220,2010,40.0,40.0,1.9949,estimate_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,26.0,0.3891538461538462,0.614,0.174,0.1639835105002217,0.2135,0.5599999999999999,0.6085,0.0095952726889871,0.614,,,,,,,,,,,,10.118,176.0,0.44,8.0,,,,,,,1,99,40__40
222,2010,40.0,40.0,2.4025,estimate_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,29.0,0.3437241379310344,0.606,0.135,0.1530530438931107,0.187,0.487,0.595,0.0087800108886841,0.606,,,,,,,,,,,,9.968,176.0,0.471,7.0,,,,,,,1,99,40__40
223,2010,40.0,40.0,2.8213,estimate_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,29.0,0.4210689655172414,0.663,0.176,0.1869993418823903,0.221,0.609,0.661,0.0107990995895803,0.663,,,,,,,,,,,,12.211,176.0,0.48700000000000004,13.0,,,,,,,1,99,40__40
224,2010,40.0,40.0,2.7485,estimate_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,32.0,0.40328125,0.671,0.152,0.175429514758599,0.2065,0.5597500000000001,0.6676666666666667,0.0101139291022183,0.662,,,,,,,,,,,,12.905,176.0,0.519,11.0,,,,,,,1,99,40__40
226,2010,40.0,40.0,2.0662,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,29.0,0.3758620689655173,0.585,0.165,0.1234726618179467,0.257,0.452,0.577,0.0077688232397833,0.585,,,,,,,,,,,,10.900000000000002,178.0,0.41999999999999993,3.0,,,,,,,1,99,40__40
227,2010,40.0,40.0,2.7361,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,35.0,0.3024285714285714,0.627,0.124,0.1415460118455753,0.1875,0.423,0.5766666666666667,0.0073494370779422,0.627,,,,,,,,,,,,10.585,176.0,0.503,4.0,,,,,,,1,99,40__40
228,2010,40.0,40.0,2.3478000000000003,estimate_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,27.0,0.495037037037037,0.632,0.191,0.1499969089759251,0.3535,0.6114999999999999,0.629,0.0093615478331496,0.632,,,,,,,,,,,,13.366,176.0,0.441,17.0,,,,,,,1,99,40__40
229,2010,40.0,40.0,1.4924,estimate_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,29.0,0.379448275862069,0.561,0.124,0.1654397663505688,0.236,0.532,0.5575000000000001,0.0094954577248532,0.561,,,,,,,,,,,,11.004000000000001,178.0,0.43700000000000006,13.0,,,,,,,1,99,40__40
230,2010,40.0,40.0,2.5814,estimate_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,33.0,0.2883030303030303,0.558,0.187,0.0929155644229177,0.2,0.311,0.4953333333333333,0.0050344582761395,0.558,,,,,,,,,,,,9.514,176.0,0.37100000000000005,1.0,,,,,,,1,99,40__40
231,2010,40.0,40.0,2.7244,estimate_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,32.0,0.350375,0.537,0.192,0.1118913395889065,0.236,0.45425,0.5346666666666667,0.0063492243413161,0.537,,,,,,,,,,,,11.212,181.0,0.34500000000000003,3.0,,,,,,,1,99,40__40
232,2010,40.0,40.0,2.0457,estimate_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,34.0,0.2671764705882353,0.586,0.163,0.1014832558162806,0.18925,0.34475,0.5043333333333333,0.0051692767079049,0.586,,,,,,,,,,,,9.084000000000001,181.0,0.42299999999999993,1.0,,,,,,,1,99,40__40
233,2010,40.0,40.0,2.9024,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,28.0,0.4849999999999999,0.726,0.181,0.1784598794447328,0.30525,0.633,0.724,0.0112131252716322,0.726,,,,,,,,,,,,13.579999999999998,178.0,0.5449999999999999,15.0,,,,,,,1,99,40__40
234,2010,40.0,40.0,3.0815,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,29.0,0.4405862068965518,0.723,0.194,0.1667582427764463,0.271,0.565,0.6785,0.0102737801304652,0.723,,,,,,,,,,,,12.777000000000003,176.0,0.5289999999999999,15.0,,,,,,,1,99,40__40
195,2011,40.0,40.0,1.6393999999999995,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,43.0,0.3187441860465116,0.676,0.161,0.1714169529787632,0.1895,0.399,0.6705000000000001,0.0073397037077001,0.674,,,,,,,,,,,,13.706,178.0,0.515,9.0,,,,,,,1,99,40__40
197,2011,40.0,40.0,2.1288,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,48.0,0.3275,0.707,0.111,0.1864312876102077,0.17975,0.486,0.70275,0.008137090845306,0.707,,,,,,,,,,,,15.72,180.0,0.596,11.0,,,,,,,1,99,40__40
207,2011,40.0,40.0,1.7486000000000002,estimate_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,44.0,0.3447272727272727,0.721,0.152,0.2096595035719023,0.177,0.52725,0.71575,0.0089171693827247,0.712,,,,,,,,,,,,15.168,178.0,0.569,12.0,,,,,,,1,99,40__40
208,2011,40.0,40.0,2.301,estimate_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,40.0,0.3974499999999999,0.798,0.119,0.2395031262843973,0.2045,0.656,0.7867500000000001,0.0108778905907487,0.773,,,,,,,,,,,,15.898,176.0,0.679,13.0,,,,,,,1,99,40__40
209,2011,40.0,40.0,2.1288,estimate_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,49.0,0.4014285714285714,0.8,0.155,0.2368228477670383,0.186,0.596,0.79575,0.0107028067120195,0.8,,,,,,,,,,,,19.67,180.0,0.645,19.0,,,,,,,1,99,40__40
210,2011,40.0,40.0,2.3706,estimate_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,43.0,0.3997209302325581,0.805,0.135,0.2433215238743379,0.202,0.6295,0.797,0.0107530355151716,0.805,,,,,,,,,,,,17.188,180.0,0.67,16.0,,,,,,,1,99,40__40
212,2011,40.0,40.0,2.1887,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,43.0,0.3523720930232558,0.737,0.167,0.2131736952287493,0.1935,0.5455,0.7305,0.0093119914756964,0.729,,,,,,,,,,,,15.152,178.0,0.57,12.0,,,,,,,1,99,40__40
213,2011,40.0,40.0,1.984,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,42.0,0.3948333333333333,0.788,0.156,0.2211704704162085,0.2135,0.586,0.7870000000000001,0.0101569146577493,0.788,,,,,,,,,,,,16.583,178.0,0.632,14.0,,,,,,,1,99,40__40
214,2011,40.0,40.0,2.053,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,42.0,0.3932619047619047,0.789,0.157,0.2210099178472497,0.20975,0.5874999999999999,0.7872500000000001,0.0101484712056633,0.788,,,,,,,,,,,,16.517,179.0,0.632,14.0,,,,,,,1,99,40__40
215,2011,40.0,40.0,2.2013000000000003,estimate_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,38.0,0.3607105263157895,0.672,0.136,0.1794271451467488,0.211,0.518,0.6673333333333334,0.0089003790094106,0.672,,,,,,,,,,,,13.707,180.0,0.536,11.0,,,,,,,1,99,40__40
216,2011,40.0,40.0,2.4407,estimate_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,37.0,0.4130810810810811,0.689,0.209,0.1654973468193272,0.259,0.574,0.6686666666666667,0.0090793834567386,0.689,,,,,,,,,,,,15.284,180.0,0.48,13.0,,,,,,,1,99,40__40
217,2011,40.0,40.0,2.475,estimate_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,44.0,0.3369318181818181,0.696,0.167,0.1903162914881044,0.18775,0.53525,0.67625,0.0085415557990295,0.696,,,,,,,,,,,,14.824999999999998,180.0,0.5289999999999999,15.0,,,,,,,1,99,40__40
218,2011,40.0,40.0,1.6986,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,36.0,0.2941388888888889,0.605,0.15,0.1255010298270668,0.19,0.378,0.5673333333333334,0.0060397447872841,0.605,,,,,,,,,,,,10.589000000000002,178.0,0.45499999999999996,2.0,,,,,,,1,99,40__40
219,2011,40.0,40.0,2.0567,estimate_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,43.0,0.3693720930232558,0.766,0.169,0.2154570073399756,0.193,0.55,0.7575000000000001,0.0094389110458883,0.744,,,,,,,,,,,,15.883,176.0,0.597,15.0,,,,,,,1,99,40__40
220,2011,40.0,40.0,2.4819,estimate_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,40.0,0.369425,0.724,0.156,0.1999027122752465,0.21125,0.5515,0.7224999999999999,0.00895395537305,0.724,,,,,,,,,,,,14.777,178.0,0.568,11.0,,,,,,,1,99,40__40
222,2011,40.0,40.0,2.2814,estimate_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,41.0,0.4281951219512195,0.76,0.165,0.2122124130886022,0.23,0.657,0.7464999999999999,0.010206024626842,0.737,,,,,,,,,,,,17.556,176.0,0.595,15.0,,,,,,,1,99,40__40
223,2011,40.0,40.0,2.9623999999999997,estimate_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,42.0,0.3873571428571429,0.748,0.168,0.2142566131033145,0.2055,0.63825,0.7395,0.0101949970408583,0.747,,,,,,,,,,,,16.269000000000002,176.0,0.58,13.0,,,,,,,1,99,40__40
224,2011,40.0,40.0,2.2157,estimate_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,39.0,0.315076923076923,0.62,0.15,0.1352381346262925,0.2015,0.4305,0.5640000000000001,0.0068323569534051,0.62,,,,,,,,,,,,12.287999999999997,180.0,0.47,7.0,,,,,,,1,99,40__40
226,2011,40.0,40.0,2.5954,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,35.0,0.3903714285714286,0.689,0.12,0.1600094793110325,0.257,0.5245,0.6513333333333334,0.0080119166239129,0.689,,,,,,,,,,,,13.663,180.0,0.569,13.0,,,,,,,1,99,40__40
227,2011,40.0,40.0,1.7692,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,47.0,0.3353404255319149,0.675,0.143,0.1872954517283236,0.186,0.4995,0.6700000000000002,0.0082636214599293,0.669,,,,,,,,,,,,15.761000000000001,176.0,0.532,12.0,,,,,,,1,99,40__40
228,2011,40.0,40.0,1.8424,estimate_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,36.0,0.3110277777777777,0.644,0.181,0.1434448182928255,0.19175,0.43875,0.5903333333333333,0.0064609914635587,0.644,,,,,,,,,,,,11.197,180.0,0.463,8.0,,,,,,,1,99,40__40
229,2011,40.0,40.0,1.6809,estimate_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,35.0,0.2593714285714285,0.501,0.024,0.1516935040918808,0.149,0.434,0.4883333333333333,0.0072378383941572,0.501,,,,,,,,,,,,9.078,180.0,0.477,1.0,,,,,,,1,99,40__40
230,2011,40.0,40.0,1.7643,estimate_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,45.0,0.3654666666666666,0.759,0.154,0.2150179940790486,0.188,0.553,0.7517499999999999,0.0095782367917544,0.746,,,,,,,,,,,,16.445999999999998,176.0,0.605,16.0,,,,,,,1,99,40__40
231,2011,40.0,40.0,1.6755,estimate_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,45.0,0.3420222222222221,0.716,0.167,0.1955437420674167,0.195,0.483,0.7135,0.0084952463267069,0.713,,,,,,,,,,,,15.390999999999998,178.0,0.5489999999999999,11.0,,,,,,,1,99,40__40
232,2011,40.0,40.0,1.7736,estimate_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,46.0,0.3188260869565217,0.703,0.151,0.1914138816859409,0.18225,0.42625,0.7012499999999999,0.008245169747832,0.701,,,,,,,,,,,,14.666,178.0,0.5519999999999999,10.0,,,,,,,1,99,40__40
233,2011,40.0,40.0,2.1271,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,33.0,0.3764545454545454,0.711,0.171,0.1626958662768703,0.241,0.499,0.676,0.0075494401000672,0.706,,,,,,,,,,,,12.422999999999998,179.0,0.5399999999999999,8.0,,,,,,,1,99,40__40
234,2011,40.0,40.0,2.5765,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,37.0,0.3808108108108107,0.721,0.173,0.1643493046446513,0.25,0.544,0.6846666666666666,0.0078304078471863,0.721,,,,,,,,,,,,14.089999999999996,180.0,0.548,11.0,,,,,,,1,99,40__40
195,2012,40.0,40.0,2.0692,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,55.0,0.2751090909090909,0.567,0.168,0.1236690117321632,0.188,0.2855,0.5422,0.004397507128139,0.567,,,,,,,,,,,,15.131,180.0,0.3989999999999999,9.0,,,,,,,1,99,40__40
197,2012,40.0,40.0,1.5663,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,56.0,0.3160714285714285,0.617,0.121,0.1533696348628345,0.19575,0.4087499999999999,0.6106,0.0060346748308555,0.605,,,,,,,,,,,,17.7,172.0,0.496,10.0,,,,,,,1,99,40__40
207,2012,40.0,40.0,2.0149,estimate_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,53.0,0.3281132075471698,0.747,0.143,0.2009769216430281,0.182,0.396,0.7333999999999999,0.0077574327617528,0.746,,,,,,,,,,,,17.39,179.0,0.604,10.0,,,,,,,1,99,40__40
208,2012,40.0,40.0,2.0003,estimate_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,51.0,0.3278627450980392,0.465,0.15,0.1017717591722451,0.2235,0.4235,0.446,0.0042173934743843,0.465,,,,,,,,,,,,16.721,180.0,0.31500000000000006,0.0,,,,,,,1,99,40__40
209,2012,40.0,40.0,2.1412,estimate_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,53.0,0.3077924528301886,0.666,0.124,0.1433931603445794,0.192,0.36,0.6399999999999999,0.0058020549189529,0.666,,,,,,,,,,,,16.313,180.0,0.542,7.0,,,,,,,1,99,40__40
210,2012,40.0,40.0,1.8137,estimate_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,53.0,0.3932830188679245,0.577,0.201,0.1114532438321009,0.289,0.479,0.5576,0.0048698892961014,0.577,,,,,,,,,,,,20.844,180.0,0.37599999999999995,8.0,,,,,,,1,99,40__40
212,2012,40.0,40.0,2.4481,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,49.0,0.2643673469387755,0.544,0.149,0.1054528996083958,0.195,0.281,0.537,0.003987998046471,0.543,,,,,,,,,,,,12.953999999999999,179.0,0.395,4.0,,,,,,,1,99,40__40
213,2012,40.0,40.0,1.6418,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,49.0,0.3636734693877551,0.63,0.174,0.1242659077411775,0.271,0.421,0.6194999999999999,0.0055441255730815,0.63,,,,,,,,,,,,17.82,180.0,0.456,6.0,,,,,,,1,99,40__40
214,2012,40.0,40.0,1.6657,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,49.0,0.3677551020408163,0.625,0.176,0.1222687789695467,0.262,0.427,0.61375,0.0054692719135465,0.625,,,,,,,,,,,,18.02,180.0,0.449,7.0,,,,,,,1,99,40__40
215,2012,40.0,40.0,1.9233,estimate_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,44.0,0.3446363636363636,0.564,0.14,0.1030609023188564,0.28675,0.39025,0.5337500000000001,0.0045366878885127,0.555,,,,,,,,,,,,15.164,179.0,0.42399999999999993,4.0,,,,,,,1,99,40__40
216,2012,40.0,40.0,2.4394,estimate_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,46.0,0.4359130434782609,0.689,0.159,0.1584552914707649,0.3045,0.518,0.6885,0.0070445709990919,0.664,,,,,,,,,,,,20.052,172.0,0.5299999999999999,16.0,,,,,,,1,99,40__40
217,2012,40.0,40.0,1.6152000000000002,estimate_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,50.0,0.27166,0.507,0.153,0.1125295712246341,0.18175,0.3165,0.5016,0.0044555862452497,0.497,,,,,,,,,,,,13.583,176.0,0.354,3.0,,,,,,,1,99,40__40
218,2012,40.0,40.0,1.8592,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,45.0,0.3433333333333333,0.622,0.129,0.1406311171509033,0.238,0.389,0.6184999999999999,0.0061109603350982,0.62,,,,,,,,,,,,15.45,178.0,0.493,7.0,,,,,,,1,99,40__40
219,2012,40.0,40.0,1.8639,estimate_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,51.0,0.2618039215686274,0.559,0.157,0.1110182849465097,0.1975,0.266,0.5368,0.0041004123492106,0.559,,,,,,,,,,,,13.351999999999999,180.0,0.402,5.0,,,,,,,1,99,40__40
220,2012,40.0,40.0,1.7906,estimate_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,47.0,0.3592553191489361,0.625,0.15,0.1432715719281759,0.237,0.435,0.62025,0.0059718431372549,0.625,,,,,,,,,,,,16.884999999999998,180.0,0.475,8.0,,,,,,,1,99,40__40
222,2012,40.0,40.0,1.3562,estimate_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,48.0,0.30275,0.438,0.171,0.0686693466305502,0.25725,0.343,0.4355,0.0025943936279771,0.438,,,,,,,,,,,,14.532,178.0,0.267,0.0,,,,,,,1,99,40__40
223,2012,40.0,40.0,1.3923,estimate_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,48.0,0.3042083333333333,0.574,0.151,0.1169966093407079,0.2425,0.3615,0.5555,0.0047025906735751,0.574,,,,,,,,,,,,14.602,180.0,0.42299999999999993,7.0,,,,,,,1,99,40__40
224,2012,40.0,40.0,2.8529,estimate_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,48.0,0.3749375,0.68,0.161,0.1616306754932883,0.25375,0.43875,0.6767500000000001,0.0069795381420078,0.676,,,,,,,,,,,,17.997,179.0,0.519,9.0,,,,,,,1,99,40__40
226,2012,40.0,40.0,1.3478,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,45.0,0.3660888888888888,0.605,0.112,0.1367430391845672,0.277,0.444,0.5885,0.0057950777699545,0.585,,,,,,,,,,,,16.473999999999997,172.0,0.493,8.0,,,,,,,1,99,40__40
227,2012,40.0,40.0,1.6476,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,55.0,0.3023999999999999,0.592,0.129,0.144556827454245,0.1865,0.36,0.5835999999999999,0.0056556355940179,0.579,,,,,,,,,,,,16.631999999999998,172.0,0.46299999999999997,9.0,,,,,,,1,99,40__40
228,2012,40.0,40.0,1.1162,estimate_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,45.0,0.2982444444444443,0.492,0.176,0.0904532182476556,0.21,0.347,0.47325,0.003730233940383,0.447,,,,,,,,,,,,13.420999999999998,175.0,0.316,0.0,,,,,,,1,99,40__40
229,2012,40.0,40.0,0.9024,estimate_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,49.0,0.275938775510204,0.411,0.089,0.1078813422546451,0.142,0.356,0.40025,0.0042280173596675,0.383,,,,,,,,,,,,13.521,147.0,0.32199999999999995,0.0,,,,,,,1,99,40__40
