field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,ndvi_observations,ndvi_mean_season,ndvi_max_season,ndvi_early,ndvi_mid,ndvi_late,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,weather_temp_avg_season,weather_gdd_season,weather_precip_sum_season,weather_precip_sum_early,weather_hot_days,wx_wheat_p1_precip_sum,wx_wheat_p2_precip_sum,wx_wheat_p3_precip_sum,wx_sunflower_p1_hot_days,wx_sunflower_p2_hot_days,wx_sunflower_p3_hot_days,ndvi_wheat_p1_max,ndvi_wheat_p2_max,ndvi_wheat_p3_max,ndvi_wheat_p1_mean,ndvi_wheat_p2_mean,ndvi_wheat_p3_mean,ndvi_sunflower_p1_max,ndvi_sunflower_p2_max,ndvi_sunflower_p3_max,ndvi_sunflower_p1_mean,ndvi_sunflower_p2_mean,ndvi_sunflower_p3_mean
230,2017,40.0,40.0,2.8902,estimate_normalized,True,223.0,222.45567,100,0.48492,0.776,0.3646176470588236,0.7051818181818182,0.3886060606060607,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,15.284999999999998,1229.91,106.6,7.0,38.0,,,,6.0,19.0,13.0,,,,,,,0.441,0.776,0.797,0.2700645161290322,0.6679999999999999,0.4265202312138728
230,2018,40.0,40.0,1.6839,estimate_normalized,True,223.0,222.45567,94,0.4493829787234044,0.653,0.4234375,0.5888387096774192,0.3367096774193548,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,14.329782608695652,1011.93,300.4,132.0,37.0,,,,16.0,14.0,7.0,,,,,,,0.653,0.631,0.797,0.3873548387096774,0.5955806451612904,0.4178683510638298
230,2019,44.0,40.0,4.503,productivity_normalized,True,223.0,222.45567,95,0.4799368421052631,0.761,0.5587187499999999,0.47325,0.405516129032258,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,14.965054347826085,1104.38,287.0,127.70000000000002,36.0,,,,,,,,,,,,,,,,,,
230,2020,21.0,44.0,1.68,productivity_normalized,False,223.0,222.45567,87,0.403471264367816,0.562,0.401448275862069,0.4989310344827586,0.3100344827586206,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,15.329728260869564,1212.46,248.2,92.20000000000002,41.0,,,,,,,,,,,,,,,,,,
230,2021,44.0,21.0,2.123766816143498,physical_harvested_weight,False,223.0,222.45567,89,0.4440898876404494,0.724,0.4386,0.615,0.2729655172413793,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,,,,,,,,,,,,,,,,,,
230,2022,40.0,44.0,3.257219730941704,physical_harvested_weight,False,223.0,222.45567,111,0.4457207207207206,0.75,0.3833783783783783,0.6751891891891891,0.2785945945945946,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,15.912065217391303,1263.7199999999998,169.0,110.9,42.0,,,,12.0,15.0,15.0,,,,,,,0.494,0.75,0.797,0.2665454545454545,0.6632413793103449,0.4101369863013698
230,2023,43.0,40.0,0.9786995515695068,physical_harvested_weight,False,223.0,222.45567,80,0.397775,0.598,0.2534444444444444,0.4529259259259259,0.4903846153846153,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,17.59457516339869,1933.47,241.6,89.8,42.0,128.9,0.8,423.7,,,,0.261,0.335,0.797,0.200375,0.2849047619047619,0.4375917602996255,,,,,,
230,2024,40.0,43.0,3.2521793721973093,physical_harvested_weight,False,223.0,222.45567,91,0.5047692307692307,0.797,0.4649354838709677,0.7256333333333334,0.3250666666666667,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,15.703804347826088,1234.36,266.7,189.4,32.0,,,,2.0,18.0,12.0,,,,,,,0.662,0.797,0.784,0.3534242424242424,0.7507727272727273,0.410430463576159
230,2025,43.0,40.0,3.6687443946188343,physical_harvested_weight,False,223.0,222.45567,86,0.4481162790697675,0.784,0.3536551724137931,0.7018620689655171,0.2831428571428571,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,17.773464052287583,1958.2,549.16,310.95,24.0,193.38,127.18,676.18,,,,0.279,0.45,0.784,0.2158235294117647,0.3508124999999999,0.4510405405405405,,,,,,
231,2010,40.0,40.0,2.7244,estimate_normalized,True,235.0,231.50464,103,0.4141067961165048,0.73,0.3806,0.6175588235294118,0.2451470588235294,7.2625,3.685,204.0575,646.09227125,9.26,453.75,,,,,,,,,0.0,,,,,,,,,0.79,,,0.4014294314381271,,
231,2011,40.0,40.0,1.6755,estimate_normalized,True,235.0,231.50464,110,0.3590545454545454,0.716,0.3478378378378378,0.5097027027027028,0.21575,7.2625,3.685,204.0575,646.09227125,9.26,453.75,,,,,,,,,0.0,,,,,,,,,0.79,,,0.4057621464829587,,
231,2012,40.0,40.0,1.7558,estimate_normalized,True,235.0,231.50464,96,0.3841458333333333,0.655,0.30715625,0.56240625,0.282875,7.2625,3.685,204.0575,646.09227125,9.26,453.75,,,,,,,,,0.0,,,,,,,,,0.79,,,0.4102991318074191,,
231,2013,40.0,40.0,2.2302,estimate_normalized,True,235.0,231.50464,74,0.5014054054054053,0.744,0.3969999999999999,0.69076,0.4129166666666666,7.2625,3.685,204.0575,646.09227125,9.26,453.75,15.11,943.92,244.0,145.8,6.0,,,,1.0,3.0,2.0,,,,,,,0.713,0.744,0.79,0.3550357142857142,0.7031428571428572,0.4065205254515599
231,2014,40.0,40.0,2.6751,estimate_normalized,True,235.0,231.50464,85,0.4375647058823531,0.724,0.3615862068965518,0.6537142857142858,0.3001071428571428,7.2625,3.685,204.0575,646.09227125,9.26,453.75,14.840054347826085,1072.9499999999998,293.6,162.1,43.0,,,,9.0,21.0,13.0,,,,,,,0.686,0.724,0.79,0.322225,0.6578461538461539,0.4033273703041145
231,2015,40.0,40.0,1.9308,estimate_normalized,True,235.0,231.50464,84,0.4041904761904761,0.623,0.4450714285714286,0.5058571428571428,0.2616428571428571,7.2625,3.685,204.0575,646.09227125,9.26,453.75,16.413749999999997,307.86,62.5,62.5,4.0,,,,3.0,1.0,,,,,,,,0.615,0.79,,0.3612727272727273,0.4069380863039399,
231,2016,40.0,40.0,3.3901000000000003,estimate_normalized,True,235.0,231.50464,84,0.4722857142857143,0.768,0.3278214285714286,0.6797142857142856,0.4093214285714287,7.2625,3.685,204.0575,646.09227125,9.26,453.75,11.147977528089887,403.52,183.1,0.0,2.0,,,,2.0,0.0,,,,,,,,0.67,0.79,,0.543909090909091,0.4010629067245119,
231,2017,43.0,40.0,1.95,productivity_normalized,True,235.0,231.50464,81,0.397962962962963,0.647,0.3243333333333333,0.5798148148148148,0.2897407407407407,7.2625,3.685,204.0575,646.09227125,9.26,453.75,17.533398692810454,1931.87,66.2,7.0,38.0,64.4,0.0,154.1,,,,0.246,0.376,0.79,0.2046153846153846,0.3051875,0.4066489241223103,,,,,,
231,2018,36.0,43.0,0.93,productivity_normalized,True,235.0,231.50464,93,0.4530215053763441,0.712,0.3635483870967741,0.6585806451612906,0.3369354838709678,7.2625,3.685,204.0575,646.09227125,9.26,453.75,14.329782608695652,1011.93,300.4,132.0,37.0,,,,,,,,,,,,,,,,,,
231,2019,44.0,36.0,4.303,productivity_normalized,True,235.0,231.50464,95,0.4489894736842104,0.767,0.52321875,0.51528125,0.3039354838709678,7.2625,3.685,204.0575,646.09227125,9.26,453.75,14.965054347826085,1104.38,287.0,127.70000000000002,36.0,,,,,,,,,,,,,,,,,,
231,2020,21.0,44.0,3.62,productivity_normalized,False,235.0,231.50464,87,0.3663218390804597,0.501,0.3622758620689654,0.4295862068965517,0.3071034482758621,7.2625,3.685,204.0575,646.09227125,9.26,453.75,15.329728260869564,1212.46,248.2,92.20000000000002,41.0,,,,,,,,,,,,,,,,,,
231,2021,44.0,21.0,3.5069787234042553,physical_harvested_weight,False,235.0,231.50464,92,0.4403695652173912,0.712,0.5377741935483871,0.5273548387096775,0.2498333333333333,7.2625,3.685,204.0575,646.09227125,9.26,453.75,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,,,,,,,,,,,,,,,,,,
231,2022,44.0,44.0,1.5712340425531914,physical_harvested_weight,False,235.0,231.50464,107,0.3549345794392523,0.635,0.4524722222222223,0.41825,0.1894857142857143,7.2625,3.685,204.0575,646.09227125,9.26,453.75,15.912065217391303,1263.7199999999998,169.0,110.9,42.0,,,,,,,,,,,,,,,,,,
231,2023,40.0,44.0,2.2995063829787235,physical_harvested_weight,False,235.0,231.50464,93,0.4234838709677419,0.658,0.2758387096774193,0.5388709677419355,0.4557419354838709,7.2625,3.685,204.0575,646.09227125,9.26,453.75,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,,,,11.0,21.0,10.0,,,,,,,0.347,0.633,0.79,0.2658157894736841,0.54084,0.4332041666666666
231,2024,43.0,40.0,3.806382978723404,physical_harvested_weight,False,235.0,231.50464,78,0.4807948717948718,0.79,0.4870769230769231,0.6845769230769232,0.2707307692307693,7.2625,3.685,204.0575,646.09227125,9.26,453.75,17.551503267973857,1926.73,242.7,189.4,32.0,131.1,85.6,248.8,,,,0.31,0.697,0.79,0.2260625,0.4808461538461538,0.4400909090909091,,,,,,
231,2025,24.0,43.0,1.3324255319148937,physical_harvested_weight,False,235.0,231.50464,97,0.4561855670103094,0.772,0.4198787878787878,0.7165937499999999,0.23321875,7.2625,3.685,204.0575,646.09227125,9.26,453.75,15.06396739130435,1205.04,598.56,310.95,24.0,,,,,,,,,,,,,,,,,,
232,2010,40.0,40.0,2.0457,estimate_normalized,True,296.0,296.88138,107,0.4152990654205606,0.748,0.2978611111111111,0.6513611111111111,0.2932857142857142,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,,,,,,,,,0.0,,,,,,,,,0.786,,,0.396032,,
232,2011,40.0,40.0,1.7736,estimate_normalized,True,296.0,296.88138,110,0.3631090909090909,0.703,0.3132432432432432,0.5467027027027027,0.2256666666666666,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,,,,,,,,,0.0,,,,,,,,,0.786,,,0.399664739884393,,
232,2012,40.0,40.0,2.3602,estimate_normalized,True,296.0,296.88138,97,0.4507835051546391,0.776,0.3348484848484849,0.63090625,0.39021875,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,,,,,,,,,0.0,,,,,,,,,0.786,,,0.3980621069182389,,
232,2013,40.0,40.0,2.3914999999999997,estimate_normalized,True,296.0,296.88138,76,0.4122499999999999,0.746,0.4416153846153846,0.5429999999999999,0.25096,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,15.11,943.92,244.0,145.8,6.0,,,,1.0,3.0,2.0,,,,,,,0.733,0.746,0.786,0.395551724137931,0.601047619047619,0.394633387888707
232,2014,40.0,40.0,2.4254,estimate_normalized,True,296.0,296.88138,83,0.4394819277108435,0.745,0.3258571428571428,0.668892857142857,0.3194074074074074,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,14.840054347826085,1072.9499999999998,293.6,162.1,43.0,,,,9.0,21.0,13.0,,,,,,,0.688,0.745,0.786,0.303925,0.6675384615384614,0.3958492417484389
232,2015,40.0,40.0,1.3354,estimate_normalized,True,296.0,296.88138,83,0.3872650602409639,0.631,0.3706071428571428,0.5303571428571429,0.2561481481481482,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,16.413749999999997,307.86,62.5,62.5,4.0,,,,3.0,1.0,,,,,,,,0.564,0.786,,0.2778181818181818,0.4003930905695612,
232,2016,40.0,40.0,2.2876000000000003,estimate_normalized,True,296.0,296.88138,87,0.3931264367816091,0.723,0.3611034482758621,0.567896551724138,0.2503793103448276,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,11.147977528089887,403.52,183.1,0.0,2.0,,,,2.0,0.0,,,,,,,,0.511,0.786,,0.3477878787878788,0.3993783783783784,
232,2017,43.0,40.0,1.95,productivity_normalized,True,296.0,296.88138,81,0.4710246913580247,0.721,0.3099629629629629,0.6654444444444444,0.4376666666666666,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,17.533398692810454,1931.87,66.2,7.0,38.0,64.4,0.0,154.1,,,,0.221,0.358,0.786,0.1906923076923077,0.2792666666666666,0.4064847801578354,,,,,,
232,2018,36.0,43.0,0.9,productivity_normalized,True,296.0,296.88138,93,0.4480215053763441,0.673,0.4209354838709678,0.6135806451612905,0.3095483870967742,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,14.329782608695652,1011.93,300.4,132.0,37.0,,,,,,,,,,,,,,,,,,
232,2019,44.0,36.0,3.404,productivity_normalized,True,296.0,296.88138,92,0.4434673913043478,0.757,0.5255483870967742,0.4700967741935484,0.3311333333333333,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,14.965054347826085,1104.38,287.0,127.70000000000002,36.0,,,,,,,,,,,,,,,,,,
232,2020,21.0,44.0,2.23,productivity_normalized,False,296.0,296.88138,85,0.3515294117647059,0.472,0.3449655172413793,0.4121071428571429,0.29775,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,15.329728260869564,1212.46,248.2,92.20000000000002,41.0,,,,,,,,,,,,,,,,,,
232,2021,44.0,21.0,3.2479729729729727,physical_harvested_weight,False,296.0,296.88138,92,0.4520108695652173,0.736,0.5127419354838709,0.5744516129032257,0.2627333333333334,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,,,,,,,,,,,,,,,,,,
232,2022,44.0,44.0,1.847837837837838,physical_harvested_weight,False,296.0,296.88138,109,0.3356330275229357,0.595,0.4152162162162162,0.39075,0.1987222222222222,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,15.912065217391303,1263.7199999999998,169.0,110.9,42.0,,,,,,,,,,,,,,,,,,
232,2023,40.0,44.0,2.6881993243243243,physical_harvested_weight,False,296.0,296.88138,94,0.422659574468085,0.707,0.2588125,0.5670322580645161,0.4474193548387096,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,,,,11.0,21.0,10.0,,,,,,,0.322,0.707,0.786,0.248725,0.5685600000000001,0.4219139344262295
232,2024,43.0,40.0,3.330304054054054,physical_harvested_weight,False,296.0,296.88138,80,0.4676625,0.786,0.4367407407407407,0.6887407407407408,0.2701923076923077,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,17.551503267973857,1926.73,242.7,189.4,32.0,131.1,85.6,248.8,,,,0.242,0.68,0.786,0.1978823529411764,0.4358,0.4331647727272727,,,,,,
232,2025,24.0,43.0,1.8102027027027028,physical_harvested_weight,False,296.0,296.88138,96,0.4461666666666666,0.784,0.40003125,0.7053437499999999,0.233125,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,15.06396739130435,1205.04,598.56,310.95,24.0,,,,,,,,,,,,,,,,,,
233,2010,40.0,40.0,2.9024,estimate_normalized,True,39.0,38.82,95,0.421578947368421,0.728,0.51509375,0.5114062500000001,0.2323225806451613,6.7,3.57,211.75,698.55237,6.06,510.0,,,,,,,,,0.0,,,,,,,,,0.801,,,0.4556467020470053,,
233,2011,40.0,40.0,2.1271,estimate_normalized,True,39.0,38.82,89,0.4298426966292135,0.711,0.429,0.5577666666666666,0.2983793103448276,6.7,3.57,211.75,698.55237,6.06,510.0,,,,,,,,,0.0,,,,,,,,,0.801,,,0.4585877551020408,,
233,2012,40.0,40.0,1.9567,estimate_normalized,True,39.0,38.82,89,0.4442247191011235,0.63,0.4031333333333333,0.5639333333333333,0.362896551724138,6.7,3.57,211.75,698.55237,6.06,510.0,,,,,,,,,0.0,,,,,,,,,0.801,,,0.4629483065953654,,
233,2013,40.0,40.0,1.5523,estimate_normalized,True,39.0,38.82,64,0.429796875,0.603,0.4565909090909091,0.4232857142857143,0.4082380952380952,6.7,3.57,211.75,698.55237,6.06,510.0,15.11,943.92,244.0,145.8,6.0,,,,1.0,3.0,2.0,,,,,,,0.565,0.603,0.801,0.4436818181818181,0.4714666666666666,0.463221198156682
233,2014,40.0,40.0,2.4834,estimate_normalized,True,39.0,38.82,80,0.51115,0.801,0.6953703703703703,0.5210740740740741,0.3095384615384615,6.7,3.57,211.75,698.55237,6.06,510.0,14.840054347826085,1072.9499999999998,293.6,162.1,43.0,,,,9.0,21.0,13.0,,,,,,,0.801,0.734,0.756,0.64575,0.5204,0.4572861445783132
233,2015,40.0,40.0,2.2576,estimate_normalized,True,39.0,38.82,77,0.4228831168831168,0.649,0.4345769230769231,0.5598076923076922,0.26832,6.7,3.57,211.75,698.55237,6.06,510.0,16.413749999999997,307.86,62.5,62.5,4.0,,,,3.0,1.0,,,,,,,,0.616,0.756,,0.3591739130434782,0.4640867724867725,
233,2016,40.0,40.0,2.2677,estimate_normalized,True,39.0,38.82,76,0.4333552631578947,0.676,0.4618461538461538,0.45584,0.3812399999999999,6.7,3.57,211.75,698.55237,6.06,510.0,11.147977528089887,403.52,183.1,0.0,2.0,,,,2.0,0.0,,,,,,,,0.515,0.756,,0.3943333333333333,0.4679157509157509,
233,2017,40.0,40.0,2.0928,estimate_normalized,True,39.0,38.82,81,0.4628765432098765,0.623,0.4252222222222223,0.5738148148148148,0.3895925925925926,6.7,3.57,211.75,698.55237,6.06,510.0,15.284999999999998,1229.91,106.6,7.0,38.0,,,,6.0,19.0,13.0,,,,,,,0.508,0.623,0.756,0.3742142857142857,0.5432727272727272,0.4702720105124836
233,2018,40.0,40.0,1.9316,estimate_normalized,True,39.0,38.82,86,0.5140697674418605,0.653,0.4702068965517241,0.6356896551724136,0.4335357142857142,6.7,3.57,211.75,698.55237,6.06,510.0,14.329782608695652,1011.93,300.4,132.0,37.0,,,,16.0,14.0,7.0,,,,,,,0.533,0.652,0.756,0.4049565217391304,0.6225333333333333,0.4673263785394933
233,2019,40.0,40.0,2.564,estimate_normalized,True,39.0,38.82,88,0.5261818181818181,0.712,0.4531666666666668,0.6862758620689654,0.4416206896551725,6.7,3.57,211.75,698.55237,6.06,510.0,14.965054347826085,1104.38,287.0,127.70000000000002,36.0,,,,5.0,24.0,7.0,,,,,,,0.622,0.712,0.756,0.3898181818181818,0.6827241379310345,0.4603623693379791
233,2020,43.0,40.0,1.75,estimate_normalized,True,39.0,38.82,71,0.4001690140845069,0.491,0.4279166666666666,0.3939999999999999,0.3776521739130434,6.7,3.57,211.75,698.55237,6.06,510.0,17.62261437908497,1933.59,193.2,92.20000000000002,41.0,125.3,1.2,306.9,,,,0.401,0.491,0.756,0.3263333333333333,0.4578823529411764,0.4626866537717601,,,,,,
233,2021,44.0,43.0,3.6453846153846152,physical_harvested_weight,False,39.0,38.82,88,0.4756477272727273,0.701,0.5257000000000001,0.5962068965517241,0.3033103448275863,6.7,3.57,211.75,698.55237,6.06,510.0,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,,,,,,,,,,,,,,,,,,
233,2022,46.0,44.0,4.4169230769230765,physical_harvested_weight,False,39.0,38.82,0,,,,,,6.7,3.57,211.75,698.55237,6.06,510.0,15.912065217391303,1263.7199999999998,169.0,110.9,42.0,,,,,,,,,,,,,,,,,,
234,2010,40.0,40.0,3.0815,estimate_normalized,True,35.0,36.18,96,0.4416041666666667,0.723,0.4659062499999999,0.5760625000000001,0.2828437499999999,6.5,3.73,181.31,492.74302,14.32,480.0,,,,,,,,,0.0,,,,,,,,,0.775,,,0.4877815912636505,,
234,2011,40.0,40.0,2.5765,estimate_normalized,True,35.0,36.18,93,0.4559247311827956,0.728,0.4139032258064515,0.6445483870967741,0.3093225806451614,6.5,3.73,181.31,492.74302,14.32,480.0,,,,,,,,,0.0,,,,,,,,,0.775,,,0.4916956889264582,,
234,2012,40.0,40.0,1.7617,estimate_normalized,True,35.0,36.18,90,0.4694222222222222,0.757,0.4142666666666666,0.5509333333333333,0.4430666666666667,6.5,3.73,181.31,492.74302,14.32,480.0,,,,,,,,,0.0,,,,,,,,,0.775,,,0.4964981481481481,,
234,2013,40.0,40.0,2.1286,estimate_normalized,True,35.0,36.18,62,0.513241935483871,0.736,0.6485238095238094,0.4897142857142856,0.3959,6.5,3.73,181.31,492.74302,14.32,480.0,15.11,943.92,244.0,145.8,6.0,,,,1.0,3.0,2.0,,,,,,,0.736,0.658,0.775,0.6472222222222223,0.5728666666666666,0.4928127984718243
234,2014,40.0,40.0,2.2455,estimate_normalized,True,35.0,36.18,75,0.5287866666666666,0.671,0.45868,0.6408799999999999,0.4868,6.5,3.73,181.31,492.74302,14.32,480.0,14.840054347826085,1072.9499999999998,293.6,162.1,43.0,,,,9.0,21.0,13.0,,,,,,,0.575,0.671,0.775,0.4216774193548386,0.6408800000000001,0.4942497398543184
234,2015,40.0,40.0,2.3784,estimate_normalized,True,35.0,36.18,75,0.4858799999999999,0.706,0.502,0.5344,0.42124,6.5,3.73,181.31,492.74302,14.32,480.0,16.413749999999997,307.86,62.5,62.5,4.0,,,,3.0,1.0,,,,,,,,0.703,0.775,,0.42735,0.4961879781420765,
234,2016,40.0,40.0,2.7931999999999997,estimate_normalized,True,35.0,36.18,69,0.5011884057971016,0.755,0.5266956521739129,0.5811739130434781,0.395695652173913,6.5,3.73,181.31,492.74302,14.32,480.0,11.147977528089887,403.52,183.1,0.0,2.0,,,,2.0,0.0,,,,,,,,0.662,0.775,,0.478875,0.4942669172932331,
234,2017,40.0,40.0,2.7084,estimate_normalized,True,35.0,36.18,85,0.5363294117647059,0.696,0.4896896551724138,0.683607142857143,0.4373571428571429,6.5,3.73,181.31,492.74302,14.32,480.0,15.284999999999998,1229.91,106.6,7.0,38.0,,,,6.0,19.0,13.0,,,,,,,0.587,0.696,0.775,0.4093214285714285,0.6701999999999999,0.4929728260869565
234,2018,40.0,40.0,2.1424,estimate_normalized,True,35.0,36.18,83,0.5304819277108433,0.686,0.5081428571428571,0.6464642857142858,0.4333703703703703,6.5,3.73,181.31,492.74302,14.32,480.0,14.329782608695652,1011.93,300.4,132.0,37.0,,,,16.0,14.0,7.0,,,,,,,0.648,0.686,0.775,0.4737916666666666,0.6445714285714287,0.4869180834621329
234,2019,33.0,40.0,0.6081000000000001,estimate_normalized,True,35.0,36.18,84,0.5502738095238096,0.716,0.4877857142857142,0.6774285714285716,0.4856071428571428,6.5,3.73,181.31,492.74302,14.32,480.0,14.965054347826085,1104.38,287.0,127.70000000000002,36.0,,,,,,,,,,,,,,,,,,
234,2021,44.0,9.0,5.389142857142858,physical_harvested_weight,False,35.0,36.18,85,0.5335764705882352,0.726,0.5431724137931034,0.6180357142857144,0.4391785714285715,6.5,3.73,181.31,492.74302,14.32,480.0,14.716576086956524,1128.4399999999998,256.4,142.1,35.0,,,,,,,,,,,,,,,,,,
234,2022,43.0,44.0,3.975428571428571,physical_harvested_weight,False,35.0,36.18,87,0.4470919540229885,0.7,0.4648965517241379,0.5960344827586207,0.2803448275862069,6.5,3.73,181.31,492.74302,14.32,480.0,17.957712418300652,1994.12,148.2,110.9,42.0,113.2,25.2,248.3,,,,0.345,0.628,0.775,0.2604444444444444,0.5057692307692307,0.487178247734139,,,,,,
234,2023,44.0,43.0,1.7062857142857142,physical_harvested_weight,False,35.0,36.18,75,0.4942666666666667,0.652,0.4108,0.57312,0.49888,6.5,3.73,181.31,492.74302,14.32,480.0,15.950489130434782,1221.05,324.20000000000005,89.8,42.0,,,,,,,,,,,,,,,,,,
234,2024,40.0,44.0,3.295057142857143,physical_harvested_weight,False,35.0,36.18,74,0.572945945945946,0.752,0.61448,0.6972,0.4002499999999999,6.5,3.73,181.31,492.74302,14.32,480.0,15.703804347826088,1234.36,266.7,189.4,32.0,,,,2.0,18.0,12.0,,,,,,,0.682,0.752,0.775,0.4935714285714286,0.7107368421052631,0.5037301587301587
234,2025,62.0,40.0,4.494857142857143,physical_harvested_weight,False,35.0,36.18,82,0.5409146341463416,0.775,0.5384999999999999,0.7263703703703703,0.3579629629629629,6.5,3.73,181.31,492.74302,14.32,480.0,15.06396739130435,1205.04,598.56,310.95,24.0,,,,,,,,,,,,,,,,,,
